TileSize	MatrixSize	Instructions	Cycles	IPC	L1-dcache-loads	L1-dcache-load-misses	L1-miss-rate-percent	Branch-instructions	Branch-misses	Branch-miss-rate-percent	Cache-references	Cache-misses	Cache-miss-rate-percent	Context-switches	TimeElapsedSeconds
88	1200	12560046923	4893056495	2.566912	3540913223	221516257	6.26	1815340309	18547832	1.02	8984153	2294071	25.53	0	1.099660000
88	1500	24467433264	9540621609	2.564553	6891673318	467629173	6.79	3529451672	39132865	1.11	16877231	4550738	26.96	0	2.137420000
88	1800	42163751406	16275885227	2.590566	11877726844	770471521	6.49	6073837420	65067015	1.07	27729211	10166075	36.66	0	3.642030000
88	2000	57758592244	22299666462	2.590110	16271945106	1081353133	6.65	8314614445	85223115	1.02	38826008	11862874	30.55	0	4.992400000
88	2048	62029041899	36949630477	1.678746	17469406773	8890309549	50.89	8928341673	95001502	1.06	2290999006	131773235	5.75	0	8.259340000
88	2400	99679110511	38547576267	2.585872	28069218844	1897418459	6.76	14335166667	152687003	1.07	68607091	23140141	33.73	0	8.628900000
88	2700	141752240005	55134496335	2.571026	39921454844	2683968242	6.72	20373993131	208933183	1.03	111009301	41477270	37.36	0	12.327370000
88	3000	194377383108	75045812822	2.590116	54723054206	3716325043	6.79	27925924285	292544484	1.05	132308223	58712809	44.38	0	16.769580000
89	256	131541690	57641931	2.282049	37298176	17814390	47.76	19729892	221304	1.12	53201	17796	33.45	0	0.017140000
89	300	208562338	85257030	2.446277	58992091	3018350	5.12	31063864	301237	0.97	82129	26300	32.02	0	0.020610000
89	400	482882670	197094291	2.450008	136529412	7097159	5.20	71195818	656412	0.92	252467	74261	29.41	0	0.048480000
89	512	998473882	441793184	2.260048	282259617	139300608	49.35	146246675	1253503	0.86	828033	180319	21.78	0	0.107480000
89	800	3749469902	1500504821	2.498806	1058782772	70954581	6.70	544591550	5950846	1.09	2582369	616102	23.86	0	0.343210000
89	1024	7827177703	3252562715	2.406465	2207324449	1127494456	51.08	1133223203	11246025	0.99	6886866	1720328	24.98	0	0.733810000
89	1200	12560046918	4884968541	2.571162	3540913218	221394538	6.25	1815340304	19202925	1.06	8906665	2244541	25.20	0	1.098410000
89	1500	24437371388	9482446239	2.577117	6889258425	462444792	6.71	3524844794	31818160	0.90	16145025	4473481	27.71	0	2.129720000
89	1800	42163751346	16178847533	2.606104	11877726782	779271561	6.56	6073837359	54574293	0.90	27857981	10070467	36.15	0	3.622640000
89	2000	57758592374	21879585631	2.639839	16271945236	1055213213	6.48	8314614575	49486635	0.60	39362283	12600138	32.01	0	4.902300000
89	2048	62029041886	37655617191	1.647272	17469406760	8881594109	50.84	8928341660	52918590	0.59	2496094269	126016592	5.05	0	8.413880000
89	2400	99602191571	38111798353	2.613421	28063045427	1912221728	6.81	14323378865	109775105	0.77	67074397	22207730	33.11	0	8.530200000
89	2700	141752239894	53405996441	2.654238	39921454733	2642621950	6.62	20373993020	82539185	0.41	107924972	40862300	37.86	0	11.939930000
89	3000	194257188995	73086066912	2.657924	54713409220	3629380253	6.63	27907507726	128717856	0.46	132412219	55594295	41.99	0	16.358080000
90	256	131541691	57471333	2.288823	37298177	17807876	47.74	19729893	220503	1.12	49618	15676	31.59	0	0.014490000
90	300	208562347	85747318	2.432290	58992100	3052719	5.17	31063873	302393	0.97	86268	29515	34.21	0	0.021620000
90	400	482882672	197223634	2.448402	136529414	7081424	5.19	71195820	686121	0.96	255579	79049	30.93	0	0.046950000
90	512	998473912	443482649	2.251439	282259645	139241029	49.33	146246704	1373988	0.94	833624	205718	24.68	0	0.104310000
90	800	3749469893	1498168037	2.502703	1058782763	68996331	6.52	544591541	5946038	1.09	2503368	628371	25.10	0	0.347150000
90	1024	7827177776	3233196131	2.420879	2207324522	1128030276	51.10	1133223276	11876423	1.05	6469539	1255330	19.40	0	0.730640000
90	1200	12560047450	4881018117	2.573243	3540913750	222616198	6.29	1815340836	19276022	1.06	8524587	2174535	25.51	0	1.097530000
90	1500	24437371537	9571870896	2.553040	6889258576	437147574	6.35	3524844944	39316730	1.12	16144043	4436196	27.48	0	2.146720000
90	1800	42120491533	16371996784	2.572716	11874255780	786099633	6.62	6067207724	66484633	1.10	26015297	9645130	37.07	0	3.666250000
90	2000	57758592246	22360127525	2.583107	16271945108	1067005553	6.56	8314614447	90898239	1.09	38007936	11971731	31.50	0	5.005680000
90	2048	61973028527	39699326799	1.561060	17464910532	8871515398	50.80	8919757327	91947048	1.03	2597862448	124844536	4.81	0	8.869260000
90	2400	99602190817	38582679340	2.581526	28063044673	1839242874	6.55	14323378111	154290133	1.08	65799978	22317346	33.92	0	8.623500000
90	2700	141654926092	55407943515	2.556582	39913648322	2680051335	6.71	20359078056	222190249	1.09	105782318	40771827	38.54	0	12.389730000
90	3000	194257184439	75132015467	2.585545	54713404664	3584232368	6.55	27907503170	298254447	1.07	127644604	56229097	44.05	0	16.791850000
91	256	131541686	57166628	2.301022	37298172	17799956	47.72	19729888	220222	1.12	49548	17565	35.45	0	0.013690000
91	300	208562341	86285624	2.417116	58992094	3122746	5.29	31063867	345742	1.11	81889	27697	33.82	0	0.024850000
91	400	482882667	197051187	2.450544	136529409	7156004	5.24	71195815	689001	0.97	239466	75931	31.71	0	0.049630000
91	512	998473881	442440038	2.256744	282259614	139154712	49.30	146246673	1498142	1.02	789855	189664	24.01	0	0.102440000
91	800	3749469383	1500780808	2.498346	1058782253	68678972	6.49	544591031	5944336	1.09	2503871	652774	26.07	0	0.342740000
91	1024	7827177882	3243904709	2.412888	2207324628	1123382362	50.89	1133223382	11891725	1.05	6592009	1427306	21.65	0	0.731920000
91	1200	12560047208	4913121046	2.556429	3540913508	229106112	6.47	1815340594	19338745	1.07	8737952	2439295	27.92	0	1.105920000
91	1500	24437371557	9489821745	2.575114	6889258594	437503783	6.35	3524844963	33534262	0.95	16042561	4579409	28.55	0	2.130710000
91	1800	42120491691	16416109852	2.565802	11874255938	785946826	6.62	6067207882	66483395	1.10	26401007	10122411	38.34	0	3.679310000
91	2000	57705202200	22428783509	2.572819	16267662965	1097146864	6.74	8306431419	90476319	1.09	37008255	11526365	31.15	0	5.022560000
91	2048	61973028580	39960022452	1.550876	17464910585	8851667335	50.68	8919757380	81516268	0.91	2762687246	100856923	3.65	0	8.944080000
91	2400	99602190770	38136381531	2.611737	28063044608	1861241174	6.63	14323378037	115043714	0.80	66832389	21045200	31.49	0	8.523150000
91	2700	141654926544	53829831924	2.631532	39913648756	2630532063	6.59	20359078481	96622616	0.47	105798352	39879575	37.69	0	12.039510000
91	3000	194137082381	74517893909	2.605241	54703776037	3683458032	6.73	27889095746	237230694	0.85	126844986	53912519	42.50	0	16.651630000
92	256	131541687	57602941	2.283593	37298173	17795456	47.71	19729889	220637	1.12	56841	19587	34.46	0	0.015250000
92	300	208562340	85825795	2.430066	58992093	3249544	5.51	31063866	302064	0.97	85153	30075	35.32	0	0.026280000
92	400	482882670	197338730	2.446974	136529412	7531509	5.52	71195818	686003	0.96	250031	62055	24.82	0	0.050130000
92	512	998473915	443279796	2.252469	282259648	139021888	49.25	146246707	1381027	0.94	836453	164386	19.65	0	0.107270000
92	800	3749469901	1487780417	2.520177	1058782771	66421706	6.27	544591549	5284856	0.97	2543262	728876	28.66	0	0.349860000
92	1024	7827177722	3270285799	2.393423	2207324468	1118268505	50.66	1133223222	11890424	1.05	7074721	1455416	20.57	0	0.737150000
92	1200	12560047431	4920026153	2.552842	3540913731	236171659	6.67	1815340817	19276534	1.06	8545009	2170672	25.40	0	1.106020000
92	1500	24437371388	9513664577	2.568660	6889258425	451203581	6.55	3524844794	37069611	1.05	15635627	4142688	26.50	0	2.132920000
92	1800	42120491530	16363233263	2.574093	11874255777	771768811	6.50	6067207721	63338450	1.04	26733315	9548376	35.72	0	3.660040000
92	2000	57705202197	22337142756	2.583374	16267662964	1097470216	6.75	8306431417	81164481	0.98	37333127	11487425	30.77	0	5.003820000
92	2048	61973028574	40899830761	1.515239	17464910579	8822211223	50.51	8919757374	86972833	0.98	2879703163	85330031	2.96	0	9.142970000
92	2400	99602190788	38647946068	2.577166	28063044644	1923640024	6.85	14323378082	141322917	0.99	66575088	21888380	32.88	0	8.642730000
92	2700	141654925640	54684397409	2.590408	39913647870	2669809769	6.69	20359077604	166072692	0.82	103893106	41238847	39.69	0	12.223030000
92	3000	194137080899	75233456705	2.580462	54703774555	3632644501	6.64	27889094264	289257865	1.04	127969558	56191548	43.91	0	16.806250000
93	256	131541685	57379262	2.292495	37298171	17781559	47.67	19729887	220425	1.12	48834	16394	33.57	0	0.014400000
93	300	208562339	85961475	2.426230	58992092	3270533	5.54	31063865	299561	0.96	83153	28804	34.64	0	0.024500000
93	400	482882670	198218151	2.436117	136529412	7601953	5.57	71195818	686114	0.96	248305	64932	26.15	0	0.049150000
93	512	998473892	442652750	2.255660	282259625	138877655	49.20	146246684	1372805	0.94	812218	183032	22.53	0	0.105520000
93	800	3749469895	1494997108	2.508011	1058782765	64041530	6.05	544591543	5310986	0.98	2532693	605828	23.92	0	0.343580000
93	1024	7827177703	3283554337	2.383752	2207324449	1129517662	51.17	1133223203	11864444	1.05	6826603	1269322	18.59	0	0.741920000
93	1200	12540826832	4926783230	2.545439	3539372123	236269916	6.68	1812394892	19238921	1.06	8071872	2268357	28.10	0	1.109270000
93	1500	24437371396	9617236903	2.540997	6889258433	455259713	6.61	3524844802	37058853	1.05	15971955	4436524	27.78	0	2.157140000
93	1800	42120491537	16342350177	2.577383	11874255784	767771818	6.47	6067207728	63244552	1.04	26293387	9734326	37.02	0	3.656790000
93	2000	57705202159	22372092928	2.579339	16267662924	1053821108	6.48	8306431378	86402037	1.04	36337012	11428679	31.45	0	5.007850000
93	2048	61973028835	43222791262	1.433804	17464910840	8835541748	50.59	8919757635	93315272	1.05	3013180479	78246815	2.60	0	9.674330000
93	2400	99525347316	38779219357	2.566461	28056886155	1909762764	6.81	14311599436	154194527	1.08	62979493	21615996	34.32	0	8.675690000
93	2700	141654926130	55509623098	2.551899	39913648360	2700760404	6.77	20359078094	216618293	1.06	102797060	39071836	38.01	0	12.403670000
93	3000	194137080926	75181344187	2.582251	54703774582	3629634930	6.64	27889094291	295081614	1.06	123613575	54583833	44.16	0	16.798020000
94	256	131541686	57245306	2.297860	37298172	17740143	47.56	19729888	156167	0.79	49043	16542	33.73	0	0.016440000
94	300	208562337	86027786	2.424360	58992090	3304096	5.60	31063863	300175	0.97	86845	30171	34.74	0	0.023050000
94	400	482882669	198179462	2.436593	136529411	7667532	5.62	71195817	683794	0.96	242316	67670	27.93	0	0.049180000
94	512	998473882	441625205	2.260908	282259615	138714304	49.14	146246674	1373573	0.94	791890	151620	19.15	0	0.102480000
94	800	3749469392	1500702378	2.498476	1058782262	63840159	6.03	544591040	5309877	0.98	2523534	716415	28.39	0	0.343490000
94	1024	7813182412	3284976092	2.378459	2206202137	1129139863	51.18	1131078250	11851418	1.05	6256694	1500292	23.98	0	0.741730000
94	1200	12540826324	4931560959	2.542973	3539371615	231508012	6.54	1812394384	19302238	1.07	8240130	2221937	26.96	0	1.108790000
94	1500	24407357196	9583135678	2.546907	6886853356	456834418	6.63	3520244128	37121541	1.05	14726358	4070279	27.64	0	2.146980000
94	1800	42120491825	16389314532	2.569997	11874256072	771975904	6.50	6067208016	63263160	1.04	26176245	9592598	36.65	0	3.668400000
94	2000	57705202157	22382817748	2.578103	16267662922	1054886603	6.48	8306431376	86196955	1.04	35816970	11318004	31.60	0	5.008780000
94	2048	61917080177	41668700090	1.485937	17460427653	8841785579	50.64	8911181419	93646282	1.05	2950174756	64012046	2.17	0	9.309410000
94	2400	99525349476	38680398802	2.573018	28056888315	1834435549	6.54	14311601596	147780843	1.03	63076272	21815214	34.59	0	8.657080000
94	2700	141557700798	55381489982	2.556047	39905862357	2659769885	6.67	20344177057	210082058	1.03	100320509	38195571	38.07	0	12.391060000
94	3000	194017075668	75397819078	2.573245	54694167167	3642912617	6.66	27870700891	294797514	1.06	120408311	53079421	44.08	0	16.855260000
95	256	131541688	57170991	2.300847	37298174	17729966	47.54	19729890	154802	0.78	46577	14751	31.67	0	0.015240000
95	300	208562339	86345686	2.415434	58992092	3375685	5.72	31063865	300150	0.97	81767	28977	35.44	0	0.025570000
95	400	482882671	198550107	2.432044	136529413	7746704	5.67	71195819	684549	0.96	241863	59794	24.72	0	0.052870000
95	512	998473884	442313556	2.257389	282259617	138556169	49.09	146246676	1379220	0.94	782552	149083	19.05	0	0.108300000
95	800	3749469900	1492794853	2.511711	1058782770	65019920	6.14	544591548	5307005	0.97	2526763	569482	22.54	0	0.346320000
95	1024	7813182341	3271140992	2.388519	2206202068	1127859219	51.12	1131078180	11878480	1.05	6326113	1220068	19.29	0	0.737970000
95	1200	12540826323	4961450876	2.527653	3539371614	226185503	6.39	1812394383	18384822	1.01	8331390	2257742	27.10	0	1.113360000
95	1500	24407357198	9583071384	2.546924	6886853358	460195738	6.68	3520244130	36938867	1.05	14999053	4301109	28.68	0	2.146980000
95	1800	42077287984	16456580149	2.556867	11870795658	789528086	6.65	6060584649	63095447	1.04	25232244	9563712	37.90	0	3.688490000
95	2000	57705202614	22477653704	2.567225	16267663381	1085322433	6.67	8306431834	86161408	1.04	36293730	11414805	31.45	0	5.032490000
95	2048	61917080292	43391516906	1.426940	17460427768	8835332845	50.60	8911181534	88627454	0.99	3168021524	62187838	1.96	0	9.692320000
95	2400	99525347807	38772783245	2.566887	28056886646	1879308329	6.70	14311599927	147743876	1.03	62428058	22221105	35.59	0	8.676850000
95	2700	141557697431	55285718135	2.560475	39905858988	2625407815	6.58	20344173689	209323653	1.03	99036382	36463811	36.82	0	12.363270000
95	3000	194017072675	75377993840	2.573922	54694164174	3592408793	6.57	27870697898	285869198	1.03	121001224	55282692	45.69	0	16.871540000
96	256	131541687	57240778	2.298042	37298173	17723792	47.52	19729889	154809	0.78	53568	18361	34.28	0	0.018480000
96	300	208562340	86662810	2.406596	58992093	3499247	5.93	31063866	299480	0.96	84987	35416	41.67	0	0.024260000
96	400	482882668	199593869	2.419326	136529410	8133414	5.96	71195816	687577	0.97	237293	66664	28.09	0	0.049260000
96	512	998473884	444961754	2.243954	282259617	138256455	48.98	146246676	1373033	0.94	787786	203808	25.87	0	0.103600000
96	800	3749469898	1487101835	2.521327	1058782768	66544636	6.29	544591546	5342078	0.98	2490472	541939	21.76	0	0.342430000
96	1024	7813182303	3273942804	2.386475	2206202028	1128725891	51.16	1131078141	10819362	0.96	6683193	1293758	19.36	0	0.739530000
96	1200	12540826849	4925423447	2.546142	3539372140	222923213	6.30	1812394909	17848726	0.98	8149739	2325570	28.54	0	1.112060000
96	1500	24407357721	9563872105	2.552037	6886853881	452887259	6.58	3520244653	35527110	1.01	14902319	4333561	29.08	0	2.145240000
96	1800	42077288591	16449859650	2.557912	11870796265	797588185	6.72	6060585256	63164833	1.04	25555443	9524789	37.27	0	3.685570000
96	2000	57651875518	22510900593	2.561065	16263393786	1101033145	6.77	8298256563	86170343	1.04	34777900	11434554	32.88	0	5.041410000
96	2048	61917080326	43800267893	1.413623	17460427802	8821360582	50.52	8911181568	89550254	1.00	3272971409	51355983	1.57	0	9.807960000
96	2400	99448579892	38845128563	2.560130	28050743282	1925896941	6.87	14299830670	147434156	1.03	60020652	20596935	34.32	0	8.688490000
96	2700	141557698004	55518754960	2.549728	39905859561	2693611177	6.75	20344174262	209773549	1.03	98244303	38475585	39.16	0	12.432240000
96	3000	194017072854	75477691921	2.570522	54694164353	3652827084	6.68	27870698077	285959422	1.03	120561717	55015822	45.63	0	16.893700000
97	256	131541691	57513069	2.287162	37298177	17712814	47.49	19729893	155133	0.79	52857	18223	34.48	0	0.013840000
97	300	208562367	86850810	2.401387	58992102	3537605	6.00	31063866	299336	0.96	86604	26259	30.32	0	0.023320000
97	400	482882669	200479955	2.408633	136529411	8212888	6.02	71195817	684130	0.96	232875	73290	31.47	0	0.050170000
97	512	998473885	447487682	2.231288	282259618	137943814	48.87	146246677	1494038	1.02	804202	179993	22.38	0	0.104110000
97	800	3749469897	1485520536	2.524011	1058782767	66802586	6.31	544591545	5321744	0.98	2394135	566383	23.66	0	0.342020000
97	1024	7813182292	3277988995	2.383529	2206202017	1127675028	51.11	1131078130	10839486	0.96	6328550	1130071	17.86	0	0.738740000
97	1200	12540826323	4917065574	2.550470	3539371614	222118020	6.28	1812394383	17922688	0.99	8139040	2167606	26.63	0	1.107740000
97	1500	24407357215	9571430194	2.550022	6886853375	435330004	6.32	3520244147	35048462	1.00	14737838	4337467	29.43	0	2.151610000
97	1800	42077287833	16401333203	2.565480	11870795507	769440307	6.48	6060584498	60104338	0.99	25504703	9498715	37.24	0	3.672610000
97	2000	57651875525	22557919456	2.555727	16263393793	1074688749	6.61	8298256570	87671995	1.06	34973794	11162447	31.92	0	5.048840000
97	2048	61917080418	45236661870	1.368737	17460427894	8776646333	50.27	8911181660	89454560	1.00	3547332048	52721656	1.49	0	10.112510000
97	2400	99448579899	38888209768	2.557294	28050743289	1897498041	6.76	14299830677	147469013	1.03	60466402	22248208	36.79	0	8.708940000
97	2700	141460555405	55606504574	2.543957	39898088333	2691762864	6.75	20329281557	209108144	1.03	95547629	35977359	37.65	0	12.428090000
97	3000	193897159431	75484451628	2.568703	54684573293	3668340906	6.71	27852313880	286457519	1.03	116059944	51275013	44.18	0	16.864520000
98	256	131541718	57285772	2.296237	37298184	17666764	47.37	19729892	175723	0.89	57250	17491	30.55	0	0.014690000
98	300	208562337	87159300	2.392887	58992090	3566942	6.05	31063863	298304	0.96	86498	27067	31.29	0	0.022220000
98	400	482882667	201760523	2.393346	136529409	8299792	6.08	71195815	683999	0.96	244676	70775	28.93	0	0.051250000
98	512	998473884	445469838	2.241395	282259617	137075337	48.56	146246676	1377082	0.94	785319	174945	22.28	0	0.109870000
98	800	3749469896	1490000434	2.516422	1058782766	67475643	6.37	544591544	5314448	0.98	2429022	561807	23.13	0	0.344270000
98	1024	7813182418	3287967111	2.376296	2206202143	1126526026	51.06	1131078256	11244992	0.99	6269885	1205333	19.22	0	0.744550000
98	1200	12540826832	4907945669	2.555209	3539372123	224100198	6.33	1812394892	17883375	0.99	7881436	2035686	25.83	0	1.108750000
98	1500	24407357202	9595339413	2.543668	6886853362	438668073	6.37	3520244134	35081317	1.00	14548223	4173700	28.69	0	2.160940000
98	1800	42077287831	16369946019	2.570399	11870795505	754594344	6.36	6060584496	59877314	0.99	25057263	9159750	36.56	0	3.665010000
98	2000	57651876838	22401409634	2.573583	16263395106	1040640871	6.40	8298257883	82065633	0.99	34371633	10577002	30.77	0	5.016470000
98	2048	61861196961	46563059084	1.328547	17455958344	8814367058	50.49	8902614193	89394442	1.00	3705922109	47325520	1.28	0	10.406440000
98	2400	99448580430	38751004269	2.566348	28050743820	1844252588	6.57	14299831208	142336905	1.00	60278681	20587740	34.15	0	8.670940000
98	2700	141460555343	55484870308	2.549534	39898088271	2601871571	6.52	20329281495	202094362	0.99	94365184	36540038	38.72	0	12.409740000
98	3000	193897159525	75880627083	2.555292	54684573387	3611119191	6.60	27852313974	280016376	1.01	116992824	53754422	45.95	0	16.993810000
99	256	131541685	57354145	2.293499	37298171	17689912	47.43	19729887	156245	0.79	58364	18273	31.31	0	0.015130000
99	300	208562339	87506030	2.383405	58992092	3660513	6.21	31063865	298022	0.96	85338	31497	36.91	0	0.025420000
99	400	482882672	203076893	2.377832	136529414	8394583	6.15	71195820	682387	0.96	244882	65873	26.90	0	0.051240000
99	512	998473884	454094123	2.198826	282259617	136428206	48.33	146246676	1370520	0.94	884000	165204	18.69	0	0.111600000
99	800	3749469896	1500528642	2.498766	1058782766	69415692	6.56	544591544	5300801	0.97	2448111	539896	22.05	0	0.348650000
99	1024	7813182318	3280250497	2.381886	2206202043	1126870904	51.08	1131078156	10811278	0.96	6355894	1393667	21.93	0	0.741130000
99	1200	12540826334	4966073635	2.525300	3539371625	229033261	6.47	1812394394	17872986	0.99	8165435	2153628	26.37	0	1.115630000
99	1500	24407357207	9574814776	2.549121	6886853367	449686432	6.53	3520244139	34666810	0.98	14540242	4071610	28.00	0	2.146880000
99	1800	42077287832	16442273109	2.559092	11870795506	773431346	6.52	6060584497	60019413	0.99	25093792	9185603	36.61	0	3.681960000
99	2000	57651877407	22519931564	2.560038	16263395675	1068142646	6.57	8298258452	82542564	0.99	34749248	11399207	32.80	0	5.063510000
99	2048	61861197011	47127362809	1.312639	17455958394	8826394448	50.56	8902614243	85516009	0.96	3771960143	41663399	1.10	0	10.531280000
99	2400	99448582267	38747883116	2.566555	28050745657	1872371873	6.67	14299833045	142056378	0.99	59696144	20576473	34.47	0	8.676130000
99	2700	141460554832	55560029639	2.546085	39898087760	2633794470	6.60	20329280984	205973865	1.01	93316541	36879224	39.52	0	12.428700000
99	3000	193897159459	75353276197	2.573175	54684573301	3589268431	6.56	27852313880	276600263	0.99	115371387	51252080	44.42	0	16.836100000
100	256	131541685	58760108	2.238622	37298171	17674140	47.39	19729887	163874	0.83	62131	20659	33.25	0	0.016490000
100	300	207359762	87781425	2.362228	58895488	3736451	6.34	30879583	296599	0.96	85485	25716	30.08	0	0.024000000
100	400	480746942	208288964	2.308077	136358111	8776151	6.44	70868484	677560	0.96	270078	85096	31.51	0	0.055560000
100	512	998473888	451275632	2.212559	282259621	136249471	48.27	146246680	1370190	0.94	805203	206695	25.67	0	0.110840000
100	800	3740939505	1515032311	2.469214	1058099706	71069177	6.72	543283387	5279551	0.97	2270763	572117	25.19	0	0.351460000
100	1024	7813182295	3280730247	2.381538	2206202020	1121076793	50.81	1131078133	10869523	0.96	6396504	1306076	20.42	0	0.740350000
100	1200	12521643781	4964353610	2.522311	3537837835	236281008	6.68	1809453419	17737437	0.98	7657036	2094191	27.35	0	1.115020000
100	1500	24377391040	9594596764	2.540742	6884458571	461916703	6.71	3515650170	34592379	0.98	13667227	3910459	28.61	0	2.150570000
100	1800	42034143317	16458891764	2.553887	11867349142	796002621	6.71	6053970896	59816359	0.99	23957249	8546188	35.67	0	3.689120000
100	2000	57598612194	22697323209	2.537683	16259137673	1100665477	6.77	8290090017	82208143	0.99	33664997	11171098	33.18	0	5.091000000
100	2048	61861197139	48909056402	1.264821	17455958522	8816275543	50.51	8902614371	85271374	0.96	4055866806	45058249	1.11	0	10.928390000
100	2400	99371888415	38942331001	2.551770	28044616032	1922076512	6.85	14288071827	142045141	0.99	57627622	20785630	36.07	0	8.705670000
100	2700	141363498107	55672729395	2.539187	39890334558	2702926721	6.78	20314399897	201288476	0.99	89993980	36501112	40.56	0	12.443020000
100	3000	193777341052	75645544124	2.561649	54675001905	3690037333	6.75	27833942239	276081158	0.99	111866954	50222640	44.89	0	16.904200000
101	256	131541687	57603277	2.283580	37298173	17671804	47.38	19729889	156324	0.79	55483	17787	32.06	0	0.014770000
101	300	207359762	87991050	2.356601	58895486	3701000	6.28	30879582	297635	0.96	88098	31317	35.55	0	0.021330000
101	400	480746940	203777991	2.359170	136358109	8776390	6.44	70868482	678061	0.96	230564	82071	35.60	0	0.049930000
101	512	998473885	452990249	2.204184	282259618	137096887	48.57	146246677	1369271	0.94	812738	178252	21.93	0	0.110300000
101	800	3740939502	1514823278	2.469555	1058099703	70316968	6.65	543283384	5278891	0.97	2248345	604738	26.90	0	0.348780000
101	1024	7813182298	3301585822	2.366494	2206202023	1116744330	50.62	1131078136	10801476	0.95	6562657	1364437	20.79	0	0.747050000
101	1200	12521644294	4942217409	2.533609	3537838348	235165925	6.65	1809453932	17801968	0.98	7428950	2038839	27.44	0	1.116330000
101	1500	24377390588	9633140871	2.530576	6884458119	457260741	6.64	3515649718	34589882	0.98	13845959	4282008	30.93	0	2.173220000
101	1800	42034142138	16465694360	2.552831	11867347963	789328643	6.65	6053969717	59908347	0.99	23717817	8706585	36.71	0	3.692910000
101	2000	57598613334	22557040485	2.553465	16259138813	1092318847	6.72	8290091157	82440870	0.99	33360347	10576239	31.70	0	5.051220000
101	2048	61861200524	51604546397	1.198755	17455961907	8801053181	50.42	8902617756	85200618	0.96	4365823487	45402505	1.04	0	11.553480000
101	2400	99371888447	38959839054	2.550624	28044616064	1899462077	6.77	14288071859	141419424	0.99	57854496	20447460	35.34	0	8.714270000
101	2700	141363498116	55626447794	2.541300	39890334567	2673594656	6.70	20314399906	201213463	0.99	89643327	36383085	40.59	0	12.428330000
101	3000	193777344691	75660400895	2.561146	54675005544	3659829147	6.69	27833945878	277822064	1.00	113852097	49902203	43.83	0	16.920200000
102	256	131541687	57479309	2.288505	37298173	17673715	47.38	19729889	155234	0.79	49953	16559	33.15	0	0.016580000
102	300	207359762	87943540	2.357874	58895486	3694451	6.27	30879582	296083	0.96	75519	25071	33.20	0	0.021500000
102	400	480746964	204547975	2.350290	136358133	8557329	6.28	70868506	678059	0.96	240015	77871	32.44	0	0.053730000
102	512	998473999	454327759	2.197695	282259732	138429139	49.04	146246791	1366346	0.93	767078	161249	21.02	0	0.111840000
102	800	3740939500	1513364532	2.471935	1058099701	69657175	6.58	543283382	5288285	0.97	2238885	556329	24.85	0	0.344720000
102	1024	7813182311	3315493260	2.356567	2206202036	1123979452	50.95	1131078149	10789356	0.95	6444000	1459755	22.65	0	0.748310000
102	1200	12521643964	4958894440	2.525088	3537838018	231438534	6.54	1809453602	17735319	0.98	7562831	2063373	27.28	0	1.115820000
102	1500	24377390531	9604910466	2.538013	6884458062	452671454	6.58	3515649661	34589326	0.98	13611948	3875335	28.47	0	2.154420000
102	1800	42034142150	16440917873	2.556679	11867347975	778252458	6.56	6053969729	56552800	0.93	23675768	8491688	35.87	0	3.687220000
102	2000	57598612167	22504343021	2.559444	16259137646	1065435924	6.55	8290089990	77884201	0.94	32633265	10446320	32.01	0	5.037640000
102	2048	61861197318	51449344882	1.202371	17455958701	8775902250	50.27	8902614550	85204220	0.96	4480438955	38169183	0.85	0	11.495270000
102	2400	99371888471	38812193660	2.560327	28044616088	1848931158	6.59	14288071883	136769124	0.96	56653987	19478509	34.38	0	8.683570000
102	2700	141363497636	55768576319	2.534823	39890334087	2580656666	6.47	20314399426	194731821	0.96	89143404	36213702	40.62	0	12.473030000
102	3000	193777341243	75717464895	2.559216	54675002096	3522746020	6.44	27833942430	268391976	0.96	110604914	50257439	45.44	0	16.946950000
103	256	131541688	57213265	2.299147	37298174	17660900	47.35	19729890	155024	0.79	49637	18057	36.38	0	0.015210000
103	300	207359761	88477635	2.343640	58895485	3707076	6.29	30879581	298136	0.97	90183	29266	32.45	0	0.025800000
103	400	480746944	203556615	2.361736	136358113	8553735	6.27	70868486	679875	0.96	225620	62409	27.66	0	0.052870000
103	512	994979000	454409203	2.189610	281979836	138890759	49.26	145710930	1361841	0.93	699494	141337	20.21	0	0.110730000
103	800	3740940009	1499773182	2.494337	1058100210	70110821	6.63	543283891	5287799	0.97	2277856	563381	24.73	0	0.340880000
103	1024	7799219405	3307393133	2.358117	2205086321	1127474374	51.13	1128937349	10764764	0.95	5850793	1212042	20.72	0	0.746380000
103	1200	12521644294	4928115014	2.540859	3537838348	232456309	6.57	1809453932	16403383	0.91	7464267	1990659	26.67	0	1.108660000
103	1500	24377390528	9586499456	2.542888	6884458059	446029225	6.48	3515649658	32402299	0.92	13740582	3956562	28.79	0	2.149870000
103	1800	42034141629	16439358585	2.556921	11867347454	763421832	6.43	6053969208	56485543	0.93	24051538	8431677	35.06	0	3.677950000
103	2000	57598612170	22489903495	2.561088	16259137649	1051502749	6.47	8290089993	78194459	0.94	32906962	10388110	31.57	0	5.034240000
103	2048	61805378552	52362687046	1.180332	17451502410	8807935449	50.47	8894055490	85111740	0.96	4703376385	37367957	0.79	0	11.701000000
103	2400	99371888477	38893608976	2.554967	28044616094	1859777094	6.63	14288071889	135701155	0.95	57240779	20383720	35.61	0	8.703330000
