LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,500000.0,128.0,10458261.0,7952133.0,18407614527,8237462302,0.0,1627841.0,3255.0,2508.0,0.0,2177253091.0,32363335.0,6167022.0,1863.93, Time WITHOUT software prefetching: 412 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,412.0
0.0,500000.0,192.0,15742236.0,11885069.0,27575081656,12345082311,0.0,2415348.0,3046.0,3106.0,0.0,3263104289.0,48494992.0,9156434.0,2793.06, Time WITHOUT software prefetching: 580 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,580.0
0.0,500000.0,320.0,26360696.0,19956912.0,45932833019,20551184984,0.0,3963872.0,1809.0,2352.0,0.0,5439077698.0,80833714.0,15297962.0,4643.5, Time WITHOUT software prefetching: 900 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,900.0
0.0,500000.0,512.0,42161446.0,31970590.0,73472574891,32900884599,0.0,6352538.0,3457.0,4868.0,0.0,8708601106.0,129454770.0,24446700.0,7434.12, Time WITHOUT software prefetching: 1364 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1364.0
0.0,500000.0,640.0,52728419.0,40034155.0,91789677054,41293772147,0.0,7974442.0,3458.0,5255.0,0.0,10883956299.0,161728072.0,30474931.0,9322.91, Time WITHOUT software prefetching: 1698 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1698.0
0.0,500000.0,784.0,64667307.0,48932239.0,112512917874,50351169387,0.0,9768986.0,3640.0,3167.0,0.0,13333015494.0,198132459.0,37911929.0,11373.28, Time WITHOUT software prefetching: 2071 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2071.0
0.0,500000.0,896.0,73893759.0,55805751.0,128568751490,57638013659,9.0,11152865.0,3683.0,5152.0,0.0,15232811372.0,226450209.0,43276677.0,13018.76, Time WITHOUT software prefetching: 2350 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2350.0
0.0,500000.0,1024.0,84350682.0,63798710.0,147000593044,65988564697,0.0,12765364.0,3686.0,3813.0,0.0,17417888886.0,258846211.0,49557891.0,14897.56, Time WITHOUT software prefetching: 2779 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2779.0
0.0,1000000.0,128.0,21094578.0,15931845.0,36778927002,16474695759,0.0,3194416.0,3166.0,918.0,0.0,4343902414.0,64587918.0,12224060.0,3724.07, Time WITHOUT software prefetching: 448 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,448.0
0.0,1000000.0,192.0,31655121.0,23909555.0,55099616196,24639957403,0.0,4752003.0,1811.0,3748.0,0.0,6521501264.0,96973997.0,18391395.0,5567.7, Time WITHOUT software prefetching: 590 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,590.0
0.0,1000000.0,320.0,52676914.0,39907157.0,91815466941,41094939719,0.0,7967235.0,3448.0,4711.0,0.0,10886006765.0,161827776.0,30602609.0,9282.83, Time WITHOUT software prefetching: 892 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,892.0
0.0,1000000.0,512.0,84244963.0,63725028.0,146901319090,65784858975,0.0,12773872.0,3612.0,5310.0,0.0,17411240557.0,258931064.0,49446508.0,14859.08, Time WITHOUT software prefetching: 1376 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1376.0
0.0,1000000.0,640.0,105361314.0,79670764.0,183616736004,82276773728,0.0,15849642.0,2329.0,6340.0,0.0,21766463715.0,323655963.0,61802064.0,18604.06, Time WITHOUT software prefetching: 1684 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,1684.0
0.0,1000000.0,784.0,129311818.0,97627059.0,224967476966,100555190453,0.0,19408049.0,3689.0,1744.0,0.0,26667149797.0,396497381.0,74879318.0,22708.48, Time WITHOUT software prefetching: 2150 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2150.0
0.0,1000000.0,896.0,147558752.0,111677917.0,257041336088,115129897061,14.0,22277375.0,3132.0,3865.0,0.0,30479195459.0,453209369.0,86404260.0,26002.39, Time WITHOUT software prefetching: 2346 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2346.0
0.0,1000000.0,1024.0,168887129.0,127569982.0,293773428179,131449152770,0.0,25435698.0,3755.0,6558.0,0.0,34827660611.0,517931228.0,97870797.0,29684.91, Time WITHOUT software prefetching: 2766 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx ,2766.0
