TileSize	MatrixSize	Instructions	Cycles	IPC	L1-dcache-loads	L1-dcache-load-misses	L1-miss-rate-percent	Branch-instructions	Branch-misses	Branch-miss-rate-percent	Cache-references	Cache-misses	Cache-miss-rate-percent	Context-switches	TimeElapsedSeconds
20	300	222461903	62199960	3.576560	60196912	461449	0.77	33176108	98107	0.30	54582	20564	37.68	0	0.020240000
20	400	516542644	141594214	3.648049	139442814	1064073	0.76	76311955	195425	0.26	299026	56656	18.95	0	0.038450000
20	512	1072006661	309137963	3.467729	288625087	84039714	29.12	157423166	402314	0.26	6508505	114799	1.76	0	0.076290000
20	800	4027283376	1010102878	3.987003	1082776082	8334260	0.77	586830003	1412369	0.24	3529787	205322	5.82	0	0.232340000
20	1024	8415403848	2361312262	3.563867	2258245427	677581046	30.00	1222632461	2969057	0.24	52363597	1307848	2.50	0	0.535610000
20	1200	13488029296	3512682403	3.839809	3621117576	28397011	0.78	1956420282	5212124	0.27	12034456	1649634	13.71	0	0.789180000
20	1500	26264843057	7337322376	3.579622	7047111521	55808022	0.79	3802692060	9050692	0.24	24900161	11235743	45.12	0	1.647490000
20	1800	45295638962	12074073320	3.751480	12148411332	94916281	0.78	6549977206	16092458	0.25	43535150	22440361	51.55	0	2.703380000
20	2000	62072531100	16642899286	3.729671	16644683692	126366780	0.76	8970483956	21355292	0.24	62156662	34835659	56.04	0	3.724240000
20	2048	66672988480	21568247349	3.091257	17871039838	5174908335	28.96	9634303673	23063512	0.24	383902244	186289417	48.53	0	4.822660000
20	2400	107102782220	28844652208	3.713090	28710835558	219367567	0.76	15463788601	37841924	0.24	118455254	70126861	59.20	0	6.446180000
20	2700	152370933013	40854452335	3.729604	40838914393	326679671	0.80	21988416272	53307348	0.24	217593744	81515485	37.46	0	9.127510000
20	3000	208876671164	53773859264	3.884353	55976206290	445718876	0.80	30130258504	72959245	0.24	408125890	92564400	22.68	0	12.015320000
20	257	142245961	40872880	3.480204	38518720	419411	1.09	21350424	71601	0.34	40092	13026	32.49	0	0.009960000
20	301	225897478	62981424	3.586732	60899255	484364	0.80	33686073	94588	0.28	66616	20298	30.47	0	0.021150000
20	401	522604615	140437096	3.721272	140677946	1104237	0.78	77208689	196205	0.25	327029	46875	14.33	0	0.039290000
20	513	1078018421	287262610	3.752728	290274817	19917186	6.86	158298603	429353	0.27	1905447	96787	5.08	0	0.073700000
20	801	4051257438	1020455233	3.970049	1087635878	8648629	0.80	590357820	1415371	0.24	3583284	208810	5.83	0	0.231910000
20	1025	8439149860	2209381403	3.819689	2264747995	157455043	6.95	1226065486	3014326	0.25	38373653	3906944	10.18	0	0.507770000
20	1201	13541765352	3605037734	3.756345	3631991136	29054401	0.80	1964313084	4689220	0.24	11844603	1731495	14.62	0	0.808790000
20	1501	26348678223	7468168719	3.528131	7064064372	55646438	0.79	3814997592	9539400	0.25	22863735	10287887	45.00	0	1.673330000
20	1801	45416238827	13131476281	3.458578	12172787353	96630736	0.79	6567670800	15598535	0.24	39279446	24667111	62.80	0	2.936500000
20	2001	62221343769	18072581954	3.442859	16674755008	131419885	0.79	8992311354	21873844	0.24	53762192	38570337	71.74	0	4.042360000
20	2049	66767313666	18150655750	3.678507	17896851840	1261048468	7.05	9647888838	22947027	0.24	431521986	129785274	30.08	0	4.060380000
20	2401	107316908832	31096223548	3.451124	28754090186	226930723	0.79	15495184932	36791155	0.24	94091448	77833552	82.72	0	6.948790000
20	2701	152641821208	43321210517	3.523489	40893623986	323744865	0.79	22028126807	52249997	0.24	182763360	104096876	56.96	0	9.676670000
20	3001	209210987488	59375660907	3.523514	56043715690	444294418	0.79	30179259536	71731960	0.24	240052112	156545588	65.21	0	13.259510000
21	256	140734487	40351183	3.487741	38093949	807397	2.12	21127036	63912	0.30	39698	12954	32.63	0	0.011030000
21	300	222461901	62553223	3.556362	60196910	455091	0.76	33176106	90760	0.27	69035	22386	32.43	0	0.019440000
21	400	516542643	141984869	3.638012	139442813	1044831	0.75	76311954	189650	0.25	321231	50372	15.68	0	0.037580000
21	512	1068155698	312164612	3.421771	288268947	89283205	30.97	156842701	367191	0.23	5998811	121662	2.03	0	0.077220000
21	800	4017892619	1017337187	3.949421	1081908952	7902163	0.73	585414160	1380552	0.24	3429489	220491	6.43	0	0.234550000
21	1024	8369254368	2452501962	3.412537	2253984908	717702523	31.84	1215674243	2673664	0.22	46842010	4323347	9.23	0	0.555370000
21	1200	13445794863	3518765265	3.821168	3617220401	26731719	0.74	1950051637	4611898	0.24	11699400	1637553	14.00	0	0.790390000
21	1500	26165901323	7261317662	3.603465	7037988428	51732198	0.74	3787772232	8662332	0.23	24853822	10447298	42.03	0	1.630170000
21	1800	45105725163	11964667404	3.769910	12130905457	88455809	0.73	6521336199	14455514	0.22	42378456	21221064	50.08	0	2.678280000
21	2000	61838003257	16483676087	3.751469	16623056093	118399283	0.71	8935115945	19796553	0.22	59891761	32891436	54.92	0	3.686130000
21	2048	66365532045	21714643411	3.056257	17842680318	5505319588	30.85	9587940088	21039309	0.22	353341578	170935057	48.38	0	4.856530000
21	2400	106680681556	28488202688	3.744732	28671917349	205674419	0.72	15400133147	34040611	0.22	117494761	64036586	54.50	0	6.365450000
21	2700	151729984393	39897731543	3.802973	40779832855	302727418	0.74	21891753656	55233488	0.25	223350387	68439594	30.64	0	8.915680000
21	3000	207953628655	52965210446	3.926231	55891138814	416508067	0.75	29991048793	66220840	0.22	399197809	88939761	22.28	0	11.835910000
21	257	142245959	41152324	3.456572	38518718	434984	1.13	21350422	63264	0.30	46107	14987	32.50	0	0.011570000
21	301	224560555	62424225	3.597330	60774867	457677	0.75	33484734	91720	0.27	59667	21537	36.10	0	0.021180000
21	401	520234246	141958371	3.664696	140457692	1059750	0.75	76851642	192357	0.25	338790	44909	13.26	0	0.039670000
21	513	1074153367	290005082	3.703912	289917498	20062098	6.92	157715985	366384	0.23	1860936	128927	6.93	0	0.073340000
21	801	4032401127	1030537839	3.912909	1085890707	8252409	0.76	587515222	1379010	0.23	3444383	245364	7.12	0	0.234270000
21	1025	8392915915	2180019026	3.849928	2260480411	161167682	7.13	1219094359	2952355	0.24	36221844	1392036	3.84	0	0.495510000
21	1201	13478247062	3673793530	3.668755	3626122355	27459870	0.76	1954737074	4360018	0.22	11310967	2406600	21.28	0	0.825460000
21	1501	26216476571	7429814309	3.528551	7051860164	52380259	0.74	3795064344	8480148	0.22	21718255	10033324	46.20	0	1.664440000
21	1801	45178429928	12932797314	3.493322	12150847134	91092252	0.75	6531811555	14976796	0.23	37232578	23608831	63.41	0	2.894970000
21	2001	61927720788	17816613555	3.475841	16647656002	124453971	0.75	8948036723	19808360	0.22	51373755	36977007	71.98	0	3.982720000
21	2049	66459575324	18028508607	3.686360	17868468293	1269652744	7.11	9601481746	21297745	0.22	400548281	123052859	30.72	0	4.034230000
21	2401	106809721792	30793204976	3.468613	28707296076	215641066	0.75	15418705954	34467735	0.22	90875949	75222305	82.77	0	6.890290000
21	2701	151893171979	40481040704	3.752205	40824572914	303633463	0.74	21915230892	48565470	0.22	216121049	71213638	32.95	0	9.045080000
21	3001	208154969865	57345989729	3.629809	55946340171	419183435	0.75	30020006833	66127965	0.22	277780287	134101676	48.28	0	12.808870000
22	256	139773995	40668014	3.436952	38005439	1318944	3.47	20982204	58986	0.28	43250	14954	34.58	0	0.013860000
22	300	221144597	62583466	3.533595	60075733	420086	0.70	32977416	87036	0.26	61559	19825	32.20	0	0.019640000
22	400	514198447	140114085	3.669856	139226844	970995	0.70	75958432	175849	0.23	306094	42971	14.04	0	0.037630000
22	512	1064324023	316435115	3.363483	287917083	94905004	32.96	156264588	332925	0.21	5598436	131639	2.35	0	0.079670000
22	800	3999200773	1025680602	3.899070	1080194160	7433705	0.69	582592966	1236180	0.21	3300995	254949	7.72	0	0.234990000
22	1024	8338680419	2442633114	3.413808	2251187293	761166419	33.81	1211059042	2503957	0.21	43696084	1629411	3.73	0	0.555310000
22	1200	13382781824	3576962997	3.741381	3611450359	24860536	0.69	1940540820	4071884	0.21	11221730	2728141	24.31	0	0.808690000
22	1500	26067464091	7212500511	3.614206	7028975619	48899613	0.70	3772912351	7832617	0.21	24344195	9938303	40.82	0	1.614250000
22	1800	44916890868	12038729421	3.731033	12113638896	82920004	0.68	6492827369	13406466	0.21	42356067	20002959	47.23	0	2.696830000
22	2000	61546530709	16543430814	3.720300	16596395840	109740599	0.66	8891112687	18285984	0.21	58800757	30298901	51.53	0	3.699050000
22	2048	66120950457	21871092506	3.023212	17820299934	5875698334	32.97	9551019004	20241523	0.21	318546253	150235509	47.16	0	4.907090000
22	2400	106260830078	28521130377	3.725688	28633497226	193366853	0.68	15336752279	31990392	0.21	115086895	58989506	51.26	0	6.375100000
22	2700	151092677658	39617874269	3.813750	40721557986	285540694	0.70	21795536125	45008801	0.21	234656601	59267968	25.26	0	8.860590000
22	3000	207166833452	53726944670	3.855921	55819195269	395195130	0.71	29872262378	61558892	0.21	401220620	85189483	21.23	0	12.017970000
22	257	141278403	40973491	3.448044	38429613	428309	1.11	21204508	59942	0.28	38999	13234	33.93	0	0.009870000
22	301	223234973	63100461	3.537771	60652992	426772	0.70	33284782	85891	0.26	59070	21012	35.57	0	0.021580000
22	401	517879053	145291555	3.564413	140240806	1001217	0.71	76496441	178833	0.23	310022	49585	15.99	0	0.038540000
22	513	1070307629	289214606	3.700739	289564459	20388132	7.04	157135721	353890	0.23	1767002	79215	4.48	0	0.075640000
22	801	4013666397	1037849563	3.867291	1084173279	7769752	0.72	584688342	1270782	0.22	3268038	227861	6.97	0	0.238850000
22	1025	8362285632	2194435756	3.810677	2257677942	163445465	7.24	1214470398	2561371	0.21	34033783	1286921	3.78	0	0.498630000
22	1201	13415135210	3736439349	3.590353	3620344004	25923674	0.72	1945211084	4318780	0.22	10732972	2868868	26.73	0	0.839250000
22	1501	26117916909	7435936890	3.512391	7042838055	50123375	0.71	3780186592	7837925	0.21	20874846	9490516	45.46	0	1.666560000
22	1801	44989397420	12949457090	3.474230	12133563270	87175194	0.72	6503271691	13401919	0.21	35591925	22285457	62.61	0	2.895930000
22	2001	61635974657	17894698637	3.444371	16620973446	118024507	0.71	8903992092	18309826	0.21	48998000	35527206	72.51	0	4.001290000
22	2049	66214768120	18256204741	3.626973	17846068165	1284806215	7.20	9564525298	19796622	0.21	371094710	113070374	30.47	0	4.082890000
22	2401	106389540270	30883984659	3.444813	28668847469	205763295	0.72	15355273722	31768731	0.21	88023267	72340552	82.18	0	6.901320000
22	2701	151255421347	40225873645	3.760153	40766261164	287246214	0.70	21818945586	45004278	0.21	225271198	62945108	27.94	0	8.989170000
22	3001	207367680310	55985183030	3.703974	55874354506	398235103	0.71	29901143972	61515538	0.21	337740235	111251653	32.94	0	12.505300000
23	256	139773979	41740210	3.348665	38005436	2189665	5.76	20982202	57257	0.27	39902	12202	30.58	0	0.012370000
23	300	221144597	63400027	3.488084	60075733	428394	0.71	32977416	77600	0.24	62519	22865	36.57	0	0.019990000
23	400	511869239	142846775	3.583345	139014187	940437	0.68	75606738	160706	0.21	292054	44543	15.25	0	0.034030000
23	512	1060511475	322415856	3.289266	287569442	100165089	34.83	155688810	311704	0.20	5016516	131461	2.62	0	0.078790000
23	800	3980629139	1036720202	3.839637	1078506700	7030602	0.65	579787376	1125567	0.19	3128198	212021	6.78	0	0.242080000
23	1024	8308258633	2481100040	3.348619	2248423137	802166583	35.68	1206462340	2313121	0.19	39613095	1419591	3.58	0	0.565810000
23	1200	13340995150	3612591304	3.692916	3607651683	24571324	0.68	1934226334	3855934	0.20	10828967	2221015	20.51	0	0.811170000
23	1500	25969529899	7235943716	3.588962	7020074602	47162111	0.67	3758114924	7165403	0.19	24551052	9707197	39.54	0	1.622000000
23	1800	44775966557	12134605901	3.689940	12100843164	82021058	0.68	6471531015	12294335	0.19	41227711	19228836	46.64	0	2.715600000
23	2000	61314689603	16708200465	3.669736	16575362586	106441397	0.64	8856073845	16747799	0.19	57620685	28756802	49.91	0	3.738870000
23	2048	65877585417	22063976768	2.985753	17798186850	6244154235	35.08	9514245540	18070259	0.19	294878674	140575401	47.67	0	4.942470000
23	2400	105843208238	28616570885	3.698668	28595569141	188479367	0.66	15273644449	28885175	0.19	117811343	54191214	46.00	0	6.394430000
23	2700	150564344698	39370505763	3.824293	40673602621	279986059	0.69	21715691275	41124560	0.19	270884253	49949024	18.44	0	8.799290000
23	3000	206384047035	54445399959	3.790661	55748134990	390207250	0.70	29753965677	73508481	0.25	427573448	84543594	19.77	0	12.168890000
23	257	141278405	41709332	3.387213	38429615	498419	1.30	21204510	57400	0.27	38295	12907	33.70	0	0.010560000
23	301	223234970	64140584	3.480401	60652989	430313	0.71	33284779	84150	0.25	81195	21759	26.80	0	0.016100000
23	401	515538878	145400198	3.545655	140027238	945365	0.68	76143072	175457	0.23	283432	46368	16.36	0	0.040120000
23	513	1066481049	292650638	3.644212	289215650	20666798	7.15	156557797	319530	0.20	1693845	80401	4.75	0	0.075480000
23	801	3995049954	1051344018	3.799945	1082481162	7306027	0.67	581875037	1126928	0.19	3122553	254766	8.16	0	0.240120000
23	1025	8331807691	2211792877	3.766993	2254909015	165200101	7.33	1209865011	2345427	0.19	32333671	1205299	3.73	0	0.499790000
23	1201	13373283232	3725326377	3.589829	3616540240	24955968	0.69	1938886924	3717984	0.19	10395782	2151432	20.70	0	0.837720000
23	1501	26019859625	7507207358	3.465984	7033926824	47732806	0.68	3765370344	7340024	0.19	20036596	9509009	47.46	0	1.682280000
23	1801	44848325842	13040926049	3.439045	12120755705	83855132	0.69	6481953183	12301777	0.19	34498078	21677861	62.84	0	2.919050000
23	2001	61403914299	17912488089	3.427995	16599921532	113746557	0.69	8868919298	16723368	0.19	47216277	34367488	72.79	0	4.005230000
23	2049	65971179944	18471288573	3.571553	17823937433	1308340592	7.34	9527718534	18137905	0.19	345577431	106282947	30.76	0	4.137260000
23	2401	105971590244	30875892774	3.432179	28630892158	195928734	0.68	15292115736	29707621	0.19	85962674	70068740	81.51	0	6.898330000
23	2701	150726719973	39935835443	3.774222	40718275905	274641851	0.67	21739045042	61426662	0.28	265924725	47000764	17.67	0	8.929380000
23	3001	206584402295	56379143789	3.664199	55803253997	380957061	0.68	29782772643	56594894	0.19	333788320	108471533	32.50	0	12.594440000
24	256	138823048	42253485	3.285482	37919036	3015764	7.95	20838537	53705	0.26	40576	13923	34.31	0	0.012730000
24	300	219838500	64075855	3.430910	59957027	406729	0.68	32780093	78902	0.24	59093	21589	36.53	0	0.015600000
24	400	509554868	143366781	3.554205	138804799	907130	0.65	75256865	155333	0.21	302929	41416	13.67	0	0.033630000
24	512	1056717898	345255440	3.060684	287225976	104679232	36.44	155115355	322632	0.21	4647113	125463	2.70	0	0.079210000
24	800	3971387375	1051124378	3.778228	1077672463	7041386	0.65	578389766	1069120	0.18	3067048	208245	6.79	0	0.243850000
24	1024	8277987854	2519970745	3.284954	2245692148	842225551	37.50	1201884133	2385850	0.20	37087055	1374135	3.71	0	0.570870000
24	1200	13278648773	3612356430	3.675897	3602028463	23817361	0.66	1924797179	3487656	0.18	10228925	1549186	15.15	0	0.811880000
24	1500	25872093624	7292198132	3.547914	7011283116	46331618	0.66	3743378635	7162758	0.19	24115753	9602779	39.82	0	1.634660000
24	1800	44588995690	12196211613	3.655971	12083986325	80429689	0.67	6443249964	11890596	0.18	41540331	18894928	45.49	0	2.730490000
24	2000	61141582098	16854035052	3.627712	16559757682	104573506	0.63	8829889738	16048092	0.18	57709334	28692463	49.72	0	3.769530000
24	2048	65635428375	22222149632	2.953604	17776339428	6544168728	36.81	9477620362	18494801	0.20	271009105	128864323	47.55	0	4.969690000
24	2400	105427796561	28659978537	3.678572	28558127119	184316780	0.65	15210808182	27210645	0.18	124144670	48757673	39.27	0	6.406050000
24	2700	150038498813	39870241481	3.763170	40626195131	277331874	0.68	21636153100	55717342	0.26	305523489	46708495	15.29	0	8.915810000
24	3000	205605237516	54426636627	3.777658	55677949417	390120977	0.70	29636157906	53473717	0.18	442782515	89861766	20.29	0	12.158270000
24	257	140320461	42265573	3.319971	38342634	612201	1.60	21059774	79506	0.38	43411	14751	33.98	0	0.010910000
24	301	221920657	65052114	3.411429	60533603	399889	0.66	33086202	121924	0.37	61655	20238	32.82	0	0.016610000
24	401	513213570	144792967	3.544465	139816945	895965	0.64	75791528	155968	0.21	290722	42941	14.77	0	0.041650000
24	513	1062673479	297343867	3.573887	288871031	20801527	7.20	155982209	301002	0.19	1584468	93471	5.90	0	0.075870000
24	801	3985786849	1065323845	3.741385	1081645624	7147286	0.66	580474594	1072260	0.18	3019399	227635	7.54	0	0.242630000
24	1025	8301481025	2238463575	3.708562	2252173427	168212869	7.47	1205278283	2279328	0.19	30628008	1195692	3.90	0	0.505520000
24	1201	13331609572	3710593339	3.592851	3612776506	24040979	0.67	1932585554	3480679	0.18	9998494	1563828	15.64	0	0.834190000
24	1501	25922300514	7572169056	3.423365	7025125182	45526257	0.65	3750615283	6930908	0.18	19195743	9009499	46.93	0	1.695570000
24	1801	44707851165	13128840133	3.405316	12108079021	80891935	0.67	6460707542	11591094	0.18	33329481	21179482	63.55	0	2.936560000
24	2001	61230643073	18053422990	3.391636	16584303099	111729002	0.67	8842710172	15941228	0.18	45867028	33421982	72.87	0	4.036940000
24	2049	65728799445	18593472034	3.535047	17802071658	1301998823	7.31	9491059319	17074143	0.18	323848401	100932272	31.17	0	4.159960000
24	2401	105638823007	31009124682	3.406701	28600878261	188889190	0.66	15241785007	30248113	0.20	88201262	67663676	76.72	0	6.932930000
24	2701	150200505667	39862395205	3.767975	40670837914	261612664	0.64	21659450516	39471405	0.18	273187733	47069722	17.23	0	8.910330000
24	3001	205934711123	57454232456	3.584326	55744672700	370711081	0.67	29684503921	53197127	0.18	310484504	114041632	36.73	0	12.834560000
25	256	138823046	42931433	3.233599	37919034	4162417	10.98	20838535	53113	0.25	42806	12787	29.87	0	0.012050000
25	300	218543456	64476759	3.389492	59840748	374198	0.63	32584128	69155	0.21	57862	21687	37.48	0	0.023460000
25	400	507255176	144624534	3.507394	138598630	844113	0.61	74908799	140580	0.19	295484	41612	14.08	0	0.039560000
25	512	1052943144	329605878	3.194552	286886645	108612479	37.86	154544219	490740	0.32	4397108	106697	2.43	0	0.082830000
25	800	3952991674	1057961994	3.736421	1076023236	6528815	0.61	575605357	977836	0.17	2895748	208078	7.19	0	0.245280000
25	1024	8247866994	2578520090	3.198682	2242994102	876847641	39.09	1197324485	2274873	0.19	34465780	3736683	10.84	0	0.586790000
25	1200	13237303066	3659801500	3.616946	3598326894	22555091	0.63	1918537260	3338156	0.17	9938746	1522585	15.32	0	0.821340000
25	1500	25775151036	7264243243	3.548222	7002599865	43115229	0.62	3728703169	6345915	0.17	24308447	9221785	37.94	0	1.627460000
25	1800	44449458592	12280764509	3.619437	12071495468	76113344	0.63	6422124672	11127679	0.17	40497612	17749438	43.83	0	2.746990000
25	2000	60911795177	16953042577	3.592971	16539175389	98009889	0.59	8795103673	14692679	0.17	55213234	26586020	48.15	0	3.793410000
25	2048	65394470589	22104917803	2.958368	17754755838	6788939529	38.24	9441143944	18329729	0.19	251992181	118777620	47.14	0	4.949370000
25	2400	105097046846	28865664459	3.640902	28528520830	175806899	0.62	15160735072	25223147	0.17	125254081	44545038	35.56	0	6.457060000
25	2700	149515118810	40076384982	3.730754	40579327823	264179362	0.65	21556918407	36524344	0.17	284012668	50396762	17.74	0	8.956450000
25	3000	204959243247	55044430887	3.723524	55620122203	372360246	0.67	29538356447	49491779	0.17	401841527	87766771	21.84	0	12.296920000
25	257	140320460	42650762	3.289987	38342633	800063	2.09	21059773	55419	0.26	43231	13767	31.85	0	0.011160000
25	301	221920656	65636322	3.381065	60533602	409537	0.68	33086201	77935	0.24	60896	20301	33.34	0	0.016430000
25	401	513213569	148134875	3.464502	139816944	908088	0.65	75791527	149340	0.20	295054	47489	16.10	0	0.036240000
25	513	1058884752	298221088	3.550670	288530543	21041503	7.29	155408934	299337	0.19	1665670	90084	5.41	0	0.074440000
25	801	3976552598	1074931105	3.699356	1080816020	7006671	0.65	579077259	1011213	0.17	2938917	223165	7.59	0	0.246150000
25	1025	8271304312	2253706589	3.670089	2249470720	168628964	7.50	1200710044	2016539	0.17	28704872	1166470	4.06	0	0.510460000
25	1201	13290110943	3753407285	3.540812	3609050379	23200390	0.64	1926304839	3292730	0.17	9666232	1601926	16.57	0	0.843860000
25	1501	25857535782	7615869650	3.395218	7019317658	44509365	0.63	3740812402	6338833	0.17	18657749	8991572	48.19	0	1.705170000
25	1801	44567970726	13262905226	3.360348	12095533471	78393115	0.65	6439535993	10865273	0.17	32153934	20919508	65.06	0	2.966880000
25	2001	61058030275	18202615202	3.354355	16568829014	108869810	0.66	8816582160	14845359	0.17	44906782	32652507	72.71	0	4.069880000
25	2049	65487617929	18705180666	3.501042	17780469058	1334404656	7.50	9454548175	15825940	0.17	304310856	99080375	32.56	0	4.183090000
25	2401	105307460753	30740879461	3.425649	28571172451	181383056	0.63	15191627357	25526584	0.17	92624190	61622222	66.53	0	6.867980000
25	2701	149781310824	40475459347	3.700546	40633276539	255186598	0.63	21595993237	36209871	0.17	272225360	49275949	18.10	0	9.044920000
25	3001	205287762187	57770273076	3.553519	55686692239	359929783	0.65	29586572585	49554794	0.17	319226679	112857492	35.35	0	12.901790000
26	256	137881534	43312076	3.183443	37834697	4880432	12.90	20696025	64309	0.31	39934	11619	29.10	0	0.012860000
26	300	218543458	64389831	3.394068	59840748	369321	0.62	32584129	70648	0.22	55040	19611	35.63	0	0.022540000
26	400	507255175	146479195	3.462984	138598629	839966	0.61	74908798	147018	0.20	275876	48704	17.65	0	0.039090000
26	512	1049187050	331606249	3.163954	286551394	111968200	39.07	153975383	321200	0.21	4016286	105318	2.62	0	0.083830000
26	800	3943836921	1068703089	3.690302	1075207646	6396795	0.59	574218030	919999	0.16	2851469	255159	8.95	0	0.249530000
26	1024	8232862240	2558673536	3.217629	2241657159	898248298	40.07	1195051437	2326183	0.19	32629232	1307416	4.01	0	0.578470000
26	1200	13216695811	3672220508	3.599102	3596490642	21908776	0.61	1915415623	3033462	0.16	9867805	1600151	16.22	0	0.826270000
26	1500	25710794832	7201610577	3.570145	6996870519	41372426	0.59	3718953153	6695497	0.18	24068038	8086808	33.60	0	1.612150000
26	1800	44356760419	12207899364	3.633447	12063239609	73381448	0.61	6408081503	9995609	0.16	40618226	17338604	42.69	0	2.731190000
26	2000	60740216841	16830902317	3.608851	16523905174	93905018	0.57	8769108263	13568252	0.15	54402902	25581003	47.02	0	3.765540000
26	2048	65214532008	22210604333	2.936189	17738738190	7003774005	39.48	9413882545	17659828	0.19	233717952	110349058	47.21	0	4.972060000
26	2400	104849896626	28660084910	3.658394	28506513917	170730186	0.60	15123291245	24036096	0.16	124208880	42645903	34.33	0	6.407760000
26	2700	149098178169	40332421412	3.696733	40542219906	255761432	0.63	21493749182	33623573	0.16	271733661	52912270	19.47	0	9.013620000
26	3000	204444406189	55143464332	3.707500	55574288429	358379613	0.64	29460357301	46314074	0.16	385114049	92555047	24.03	0	12.320350000
26	257	139371968	42623513	3.269838	38257724	870184	2.27	20916199	49984	0.24	39945	14601	36.55	0	0.011940000
26	301	220617430	65258810	3.380654	60416651	383735	0.64	32888989	71092	0.22	60976	21292	34.92	0	0.023670000
26	401	510902968	148008889	3.451840	139609874	866919	0.62	75441792	154793	0.21	293283	45739	15.60	0	0.039550000
26	513	1055114721	299784889	3.519573	288194147	21321410	7.40	154837969	270090	0.17	1654825	94224	5.69	0	0.074230000
26	801	3958171545	1080056519	3.664782	1079175933	6647513	0.62	576293376	1517419	0.26	2778988	210491	7.57	0	0.251940000
26	1025	8256271791	2270263659	3.636702	2248131570	168443935	7.49	1198432821	2248978	0.19	27507986	1158664	4.21	0	0.518810000
26	1201	13248787629	3902527253	3.394925	3605363007	22333658	0.62	1920046215	3039532	0.16	9322252	3285996	35.25	0	0.876030000
26	1501	25760798094	7617575355	3.381758	7010696277	42184922	0.60	3726159093	6177016	0.17	17834064	8368190	46.92	0	1.707580000
26	1801	44428678257	13229913532	3.358199	12083115703	75323329	0.62	6418436156	10046789	0.16	31466048	20666365	65.68	0	2.959620000
26	2001	60828897320	18040174326	3.371858	16548419703	105349328	0.64	8781870929	14040604	0.16	45681233	31395544	68.73	0	4.036010000
26	2049	65307512373	18617297087	3.507894	17764437723	1337682428	7.53	9427261281	14633045	0.16	285570197	93417666	32.71	0	4.163680000
26	2401	104977493473	30325007348	3.461747	28541771631	174983536	0.61	15141641993	23802694	0.16	98216347	54765441	55.76	0	6.775720000
26	2701	149259523041	40579904002	3.678164	40586807451	246721001	0.61	21516944704	33321464	0.15	277663513	52375850	18.86	0	9.066970000
26	3001	204643536497	57200216660	3.577671	55629307124	349818569	0.63	29488977645	46164793	0.16	336686068	106391115	31.60	0	12.775100000
27	256	137881552	46140436	2.988302	37834702	6035500	15.95	20696029	249408	1.21	38962	12235	31.40	0	0.013800000
27	300	218543458	65905117	3.316032	59840748	384596	0.64	32584129	100051	0.31	58407	21560	36.91	0	0.019840000
27	400	504970002	146704784	3.442083	138395627	816920	0.59	74562523	206483	0.28	286722	40635	14.17	0	0.035730000
27	512	1045449464	336779490	3.104255	286220179	117116896	40.92	153408839	503961	0.33	3619709	111934	3.09	0	0.085460000
27	800	3934711544	1085248074	3.625633	1074398860	6528519	0.61	572834791	1523669	0.27	2813955	250906	8.92	0	0.249930000
27	1024	8202963598	2574953477	3.185674	2239007487	935282762	41.77	1190519127	3116093	0.26	29726073	1183922	3.98	0	0.580720000
27	1200	13175611746	3735999622	3.526663	3592846991	21883407	0.61	1909188962	5060452	0.27	9738829	2539687	26.08	0	0.840780000
27	1500	25646655494	8160151293	3.142914	6991188887	43050649	0.62	3709230499	67658500	1.82	24896083	7828443	31.44	0	1.828650000
27	1800	44218199958	13968735435	3.165512	12050962009	78257323	0.65	6387077128	117998211	1.85	42051701	16281597	38.72	0	3.124610000
27	2000	60626191748	17098522175	3.545698	16513803615	96654625	0.59	8751822654	22955874	0.26	57266932	23436411	40.92	0	3.823090000
27	2048	65035257148	23042228424	2.822438	17722864891	7404235179	41.78	9386703035	106845479	1.14	221595974	106128068	47.89	0	5.150650000
27	2400	104521574502	29263616988	3.571724	28477435997	174368215	0.61	15073516857	45244816	0.30	136776916	44039169	32.20	0	6.538330000
27	2700	148682793045	40987621468	3.627505	40505450610	258246458	0.64	21430772274	55849426	0.26	285494904	59692239	20.91	0	9.158640000
27	3000	203931299128	56172834486	3.630426	55528831820	361003430	0.65	29382572504	76816582	0.26	386036327	96135534	24.90	0	12.548970000
27	257	139371967	42959949	3.244230	38257723	975250	2.55	20916198	73589	0.35	41098	14299	34.79	0	0.012040000
27	301	220617453	67092239	3.288271	60416656	394703	0.65	32888985	100291	0.30	62034	24525	39.53	0	0.020370000
27	401	508606916	159414883	3.190461	139405977	845011	0.61	75093852	811905	1.08	286658	43777	15.27	0	0.044400000
27	513	1051363219	302130872	3.479827	287861784	21333914	7.41	154269291	423523	0.27	1567996	82154	5.24	0	0.074020000
27	801	3949024437	1090300076	3.621961	1078365360	6587082	0.61	574906810	1522157	0.26	2712135	215251	7.94	0	0.247430000
27	1025	8226317689	2570671327	3.200066	2245477486	173103510	7.71	1193892157	20693092	1.73	26005386	1115935	4.29	0	0.581840000
27	1201	13207637874	4194788394	3.148583	3601713498	22659991	0.63	1913809078	26503662	1.38	9046483	2261137	24.99	0	0.940330000
27	1501	25696576260	8008755274	3.208561	7005006909	42243894	0.60	3716422929	32408016	0.87	17673834	8156934	46.15	0	1.792910000
27	1801	44289971603	13384094390	3.309150	12070826478	73111772	0.61	6397409764	24721033	0.39	31177393	19202336	61.59	0	2.995460000
