LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,250000.0,90.0,8.0,3560131.6666666665,2222838.0,2752939438,806529817,0.0,556115.3333333334,2110.0,2770.6666666666665,0.0,394190648.0,236587.66666666666,1948298.3333333333,195.95666666666668, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 13 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,13.0
0.0,250000.0,90.0,12.0,3589738.3333333335,2215387.0,2747979155,817520405,0.0,557624.0,2197.6666666666665,3677.0,0.0,393727378.3333333,212974.33333333334,2019469.6666666667,200.54333333333332, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 15 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,15.0
0.0,250000.0,90.0,16.0,3573155.6666666665,2221257.0,2753978971,812099602,0.0,551484.3333333334,2085.3333333333335,2203.0,0.0,397423596.3333333,217881.0,1986482.3333333333,198.03666666666666, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 17 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,17.0
0.0,250000.0,90.0,20.0,3590394.0,2218312.3333333335,2750741506,812016807,0.0,554156.0,2162.6666666666665,1266.3333333333333,0.0,397667029.0,221440.33333333334,1991025.0,199.07333333333335, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 16 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,16.0
0.0,250000.0,90.0,24.0,3605430.3333333335,2221822.6666666665,2752979537,811267129,0.0,546087.0,2056.3333333333335,754.0,0.0,397471754.3333333,195814.0,1966854.0,197.27666666666664, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 17 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,17.0
0.0,250000.0,90.0,28.0,3603712.6666666665,2226434.3333333335,2756008818,810360991,0.0,546525.0,2034.3333333333333,938.6666666666666,0.0,395430142.6666667,173178.66666666666,1960336.0,196.35999999999999, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 18 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,18.0
0.0,250000.0,180.0,4.0,3620232.6666666665,2228780.0,2756880512,805779105,125.66666666666667,548063.3333333334,2244.6666666666665,592.6666666666666,0.0,391325222.3333333,158099.0,1977081.3333333333,195.09, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 20 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,20.0
0.0,250000.0,180.0,8.0,3614169.0,2222883.6666666665,2754399325,811947187,24.0,549986.6666666666,2209.3333333333335,262.6666666666667,0.0,398078882.0,158589.0,1977468.6666666667,198.01333333333332, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 18 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,18.0
0.0,250000.0,180.0,12.0,3617300.3333333335,2222971.3333333335,2752731524,809778387,0.0,549567.3333333334,2402.3333333333335,344.3333333333333,0.0,398927955.0,159639.66666666666,2001107.0,199.07333333333335, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 19 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,19.0
0.0,250000.0,180.0,16.0,3613066.3333333335,2228612.0,2756511592,808178109,0.0,547087.3333333334,2159.3333333333335,997.0,0.0,393455679.6666667,174387.66666666666,1976249.6666666667,195.4466666666667, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 22 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = 0.000x Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = -nanx ,22.0
