LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,250000.0,1024.0,27963090.0,16293396.0,25169575817,5603841799,0.0,4431062.0,21854.0,24970.0,0.0,3325346353.0,1248855.0,15794455.0,1372.01, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 291 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,291.0
0.0,500000.0,128.0,7005409.0,4185006.0,6289969065,1393474850,0.0,1117987.0,7790.0,10746.0,0.0,835837135.0,390452.0,3905377.0,334.31, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 119 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,119.0
0.0,500000.0,192.0,10572217.0,6265658.0,9500532273,2119097356,0.0,1677086.0,8230.0,2389.0,0.0,1242758551.0,521787.0,5910429.0,525.75, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 142 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,142.0
0.0,500000.0,320.0,17544741.0,10310080.0,15831057479,3500177258,0.0,2756403.0,8753.0,10903.0,0.0,2071142282.0,789768.0,9715759.0,835.65, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 180 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,180.0
0.0,500000.0,512.0,27934007.0,16449443.0,25096479145,5667308125,0.0,4439710.0,12290.0,3125.0,0.0,3323037634.0,1278339.0,15699007.0,1356.09, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 209 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,209.0
0.0,500000.0,640.0,34863219.0,20296437.0,31469448456,6954136738,0.0,5535013.0,14565.0,19902.0,0.0,4152280026.0,1601974.0,19371444.0,1654.74, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 291 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,291.0
0.0,500000.0,784.0,42644949.0,24818986.0,38528471520,8480574622,0.0,6777623.0,17008.0,23222.0,0.0,5098457259.0,2011427.0,23682030.0,2018.3499999999997, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 293 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,293.0
0.0,500000.0,896.0,48822945.0,28316014.0,44055970048,9692898928,0.0,7734277.0,19135.0,2308.0,0.0,5837729574.0,2226608.0,27165701.0,2306.09, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 311 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,311.0
0.0,500000.0,1024.0,55833180.0,32452369.0,50391994808,11120806449,0.0,8784224.0,22625.0,3160.0,0.0,6665625397.0,2601558.0,31040204.0,2640.78, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 299 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,299.0
0.0,1000000.0,128.0,13949319.0,8196027.0,12582464968,2772305180,0.0,2209848.0,7810.0,2602.0,0.0,1671528336.0,687143.0,7753658.0,661.68, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 117 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,117.0
0.0,1000000.0,192.0,20944230.0,12222766.0,18889878583,4153230464,0.0,3299821.0,8545.0,1778.0,0.0,2498222784.0,983170.0,11613857.0,988.02, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 150 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,150.0
0.0,1000000.0,320.0,34840385.0,20295543.0,31559596660,6987708015,0.0,5553216.0,8429.0,9920.0,0.0,4153306224.0,1614725.0,19464550.0,1761.5600000000002, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 190 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,190.0
0.0,1000000.0,512.0,55738990.0,32324073.0,50373747159,11065916681,0.0,8751922.0,10587.0,14188.0,0.0,6661401879.0,2633403.0,30986486.0,2627.07, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 207 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,207.0
0.0,1000000.0,640.0,69657982.0,40262364.0,62885266146,13839007120,0.0,10944946.0,11282.0,16025.0,0.0,8334318959.0,3308199.0,38756469.0,3282.23, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 259 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,259.0
0.0,1000000.0,784.0,85163630.0,49265562.0,76978250637,17030555134,0.0,13457921.0,11270.0,2607.0,0.0,10239078874.0,3983998.0,47806774.0,4094.6, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 292 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,292.0
0.0,1000000.0,896.0,97347482.0,56332377.0,88066450459,19322539311,0.0,15329317.0,1849.0,2839.0,0.0,11674057031.0,4579690.0,54171467.0,4583.41, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 310 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,310.0
0.0,1000000.0,1024.0,111155493.0,64304965.0,100558089652,22445880178,0.0,17687190.0,14341.0,17775.0,0.0,13342578263.0,5172417.0,62267785.0,5711.66, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 312 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,312.0
