LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,250000.0,1024.0,42374127.0,32033763.0,72079667753,31216604805,0.0,6369398.0,3869.0,2522.0,0.0,8581590601.0,129417743.0,24521340.0,7059.100000000001, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 645 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,645.0
0.0,500000.0,128.0,10542562.0,7950421.0,18048337555,7820996484,0.0,1631511.0,1841.0,2511.0,0.0,2145228195.0,32354962.0,6215065.0,1771.8499999999997, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 190 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,190.0
0.0,500000.0,192.0,15881800.0,11896953.0,27068734676,11755996864,0.0,2449269.0,3892.0,11751.0,0.0,3214328812.0,48522837.0,9336237.0,2707.75, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 233 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,233.0
0.0,500000.0,320.0,26535405.0,19960553.0,45087458545,19600102254,11.0,4029148.0,4032.0,2183.0,0.0,5359754105.0,80840537.0,15586373.0,4519.01, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 340 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,340.0
0.0,500000.0,512.0,42222475.0,32005851.0,72058013824,31270275988,0.0,6408195.0,4273.0,2059.0,0.0,8578822321.0,129307723.0,24527598.0,7091.34, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 401 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,401.0
0.0,500000.0,640.0,52787371.0,40016913.0,90106522186,39036916630,0.0,7947330.0,4684.0,11015.0,0.0,10727048645.0,161704006.0,30563078.0,8824.41, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 532 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,532.0
0.0,500000.0,784.0,64793487.0,48906629.0,110365781063,48001463340,21.0,9756927.0,5095.0,2672.0,0.0,13136608283.0,198040620.0,37962601.0,10851.57, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 587 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,587.0
0.0,500000.0,896.0,73847705.0,55802916.0,126141304624,54855133803,0.0,11222540.0,5418.0,13425.0,0.0,15011531941.0,226348557.0,43333583.0,12628.53, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 598 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,598.0
0.0,500000.0,1024.0,84454020.0,63755084.0,144172254300,62416204996,0.0,12735584.0,3703.0,9919.0,0.0,17152215106.0,258645934.0,48994777.0,14107.74, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 668 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,668.0
0.0,1000000.0,128.0,21048117.0,15896814.0,36068233173,15645093789,0.0,3225370.0,3972.0,7985.0,0.0,4287090004.0,64664989.0,12430148.0,3618.4, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 184 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,184.0
0.0,1000000.0,192.0,31685163.0,23967192.0,54086560554,23415440034,0.0,4803139.0,3758.0,7941.0,0.0,6424741995.0,96938977.0,18565180.0,5295.4, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 246 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,246.0
0.0,1000000.0,320.0,52832534.0,40057984.0,90085397220,39011971860,0.0,7976919.0,1924.0,11028.0,0.0,10724683591.0,161763654.0,30883156.0,8818.96, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 311 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,311.0
0.0,1000000.0,512.0,84330867.0,63795125.0,144201158053,62485372769,34.0,12758953.0,4213.0,8751.0,0.0,17152280839.0,258730125.0,49484965.0,14122.42, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 397 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,397.0
0.0,1000000.0,640.0,105545767.0,79793988.0,180172884441,78343011846,0.0,15973333.0,4891.0,11389.0,0.0,21444338409.0,323415144.0,61897443.0,18030.5, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 487 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,487.0
0.0,1000000.0,784.0,129258748.0,97738035.0,220714423852,95982171495,8.0,19581842.0,4893.0,13844.0,0.0,26268823105.0,396214537.0,75846341.0,21981.14, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 583 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,583.0
0.0,1000000.0,896.0,147758040.0,111685359.0,252260826121,110396024081,0.0,22293489.0,5161.0,16243.0,0.0,30023314694.0,452865291.0,85584276.0,24946.62, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 658 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,658.0
0.0,1000000.0,1024.0,168888285.0,127482130.0,288403146558,125622049258,0.0,25559363.0,4102.0,12414.0,0.0,34312168344.0,517627566.0,99039872.0,28818.72, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 623 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = 0.000x Speedup (with software prefetching and simd) = -nanx ,623.0
