LocalityHint,TableSize,InputSize,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput
3,125000,1024,2847032,2365273,1754751611,593297203,23310,3218657,23714,18770,6,209458507,102309,3855420,178.13," Time WITHOUT software prefetching: 184 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,250000,90,5558842,4538385,3443298140,1170858592,43257,6030011,40247,42915,6,442160374,231132,8017343,343.04," Time WITHOUT software prefetching: 27 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,250000,180,5661264,4639779,3435402370,1167685143,43202,6214373,69006,73786,7,439708119,225662,8202352,353.35," Time WITHOUT software prefetching: 42 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,250000,360,5551189,4539082,3470526245,1166046469,40627,6213759,52055,66806,6,439023913,220030,7936473,351.53," Time WITHOUT software prefetching: 80 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,250000,720,5511580,4602642,3380551967,1159498308,42795,6179727,52896,42150,9,442729378,218695,7790907,340.01," Time WITHOUT software prefetching: 133 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,250000,1024,5650251,4719819,3427554541,1167346002,44092,6084718,53942,67034,7,440236344,220905,8099135,353.44," Time WITHOUT software prefetching: 186 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,500000,90,11255593,9187728,6948366576,2342852144,84849,12127990,96539,90296,32,876764588,445671,16006512,678.94," Time WITHOUT software prefetching: 32 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,500000,180,11153263,9273580,6952648076,2389133796,79742,12173672,114224,130267,14,874146562,453292,16389074,674.05," Time WITHOUT software prefetching: 55 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,500000,360,11145598,8866796,6969659179,2338367367,76759,11949492,73296,89212,13,867897882,449113,16642494,657.98," Time WITHOUT software prefetching: 84 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,500000,720,11065172,8766984,6992752034,2335434585,76266,12070984,111173,143634,45,866477798,460633,16464556,679.47," Time WITHOUT software prefetching: 182 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,500000,1024,11053269,8887540,6928454004,2389364050,81137,12020501,82781,98353,17,872861635,445662,16307154,680.19," Time WITHOUT software prefetching: 264 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,1000000,90,21838422,17785505,13938354681,4661647865,153700,23987460,194996,218449,116,1739757543,943957,31845675,1362.52," Time WITHOUT software prefetching: 65 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,1000000,180,22303122,18065765,13882254769,4670136637,157807,24005289,180878,223210,93,1751359247,900410,32745617,1362.09," Time WITHOUT software prefetching: 68 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,1000000,360,21841086,17703792,13967772204,4727681489,149814,23932401,183946,242834,30,1743378526,898702,32757631,1337.61," Time WITHOUT software prefetching: 88 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,1000000,720,21871822,17958411,13958982092,4668466038,151146,23676449,176493,208449,35,1745124742,924966,32406594,1402.96," Time WITHOUT software prefetching: 185 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,1000000,1024,22150700,17776508,13951176172,4672184970,149629,24329690,225603,272880,185,1744897340,903832,32496558,1365.56," Time WITHOUT software prefetching: 253 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,6000000,90,126515923,104597143,83665773667,27724140281,928474,138363558,834262,967308,149,10476188522,6705605,186849943,7725.47," Time WITHOUT software prefetching: 34 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,6000000,180,126694613,105449139,83559504748,27765876707,927305,138476749,835975,985597,91,10490714800,6664804,187217187,7710.38," Time WITHOUT software prefetching: 60 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,6000000,360,127001940,104487079,83595978377,27735779228,927397,138893090,839986,977722,262,10486841818,6713444,185924103,7991.99," Time WITHOUT software prefetching: 104 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,6000000,720,126954473,104940480,83555658227,27832055814,930288,138466805,841374,1015438,154,10490934425,6654312,186717568,8076.87," Time WITHOUT software prefetching: 195 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
3,6000000,1024,125644981,104728874,83694631164,27881416231,926081,138597360,860016,999446,92,10473880658,6689902,186091497,7734.34," Time WITHOUT software prefetching: 263 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 0 microseconds.  Speedup (with software prefetching) = infx Speedup (with simd) = infx Speedup (with software prefetching and simd) = infx "
