LocalityHint,TableSize,InputSize,PrefetchDistance,l2_rqsts.miss,L1-dcache-load-misses,instructions,cycles,sw_prefetch_access.any,cache-misses,mem_load_retired.l3_miss,LLC-load-misses,context-switches,branch-instructions,branch-misses,cache-references,task-clock,ProgramOutput,TimeElapsedMicroSeconds
0.0,125000.0,1024.0,20.0,1951929.0,1298460.0,1433626865,324987125,0.0,285383.0,3417.0,11773.0,0.0,187764182.0,147230.0,1017137.0,84.45, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 97 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,97.0
0.0,125000.0,1024.0,24.0,2010934.0,1287122.0,1415892092,318527403,0.0,293905.0,3266.0,10411.0,0.0,191801716.0,78878.0,1040191.0,84.03, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 102 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,102.0
0.0,125000.0,1024.0,28.0,2000043.0,1249017.0,1360482985,313043228,0.0,293956.0,3106.0,11162.0,0.0,193285504.0,89256.0,1045435.0,81.95, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 101 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,101.0
0.0,250000.0,90.0,4.0,3671215.0,2253850.0,2770824056,635682315,12.0,548305.0,2267.0,227.0,0.0,381045708.0,155664.0,1980590.0,163.79, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 14 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,14.0
0.0,250000.0,90.0,8.0,3634001.0,2268862.0,2775620203,632350010,0.0,557604.0,2506.0,2445.0,0.0,378499768.0,227329.0,1977934.0,157.22, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 15 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,15.0
0.0,250000.0,90.0,12.0,3650619.0,2262496.0,2769133619,632863074,0.0,551857.0,2401.0,1915.0,0.0,381999307.0,170954.0,2004199.0,159.28, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 14 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,14.0
0.0,250000.0,90.0,16.0,3632688.0,2262187.0,2771525664,633737901,0.0,553288.0,2306.0,2317.0,0.0,379730333.0,191353.0,1994572.0,159.77, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 17 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,17.0
0.0,250000.0,90.0,20.0,3588821.0,2244391.0,2758261423,634198585,0.0,569349.0,2218.0,3021.0,0.0,374868850.0,236383.0,1932940.0,159.11, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 16 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,16.0
0.0,250000.0,90.0,24.0,3690684.0,2266942.0,2776974165,633976394,0.0,542502.0,1809.0,292.0,0.0,382928459.0,156644.0,1984637.0,156.58, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 16 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,16.0
0.0,250000.0,90.0,28.0,3648498.0,2267335.0,2773118882,633657988,0.0,552271.0,1824.0,2155.0,0.0,378474441.0,177815.0,1961201.0,156.87, Time WITHOUT software prefetching: 0 microseconds. Time WITH software prefetching: 0 microseconds. Time WITH SIMD: 0 microseconds. Time WITH software prefetching and SIMD: 16 microseconds.  Speedup (with software prefetching) = -nanx Speedup (with simd) = -nanx Speedup (with software prefetching and simd) = 0.000x ,16.0
